xml:id	ref	role	class	type	english	mandarin	gloss	text	after	lemma	normalized	strong	morph	person	number	gender	case	tense	voice	mood	degree	domain	ln	frame	subjref	referent
n42023014004	LUK 23:14!4	v	verb				You brought	Προσηνέγκατέ	 	προσφέρω	Προσηνέγκατε	4374	V-AAI-2P	second	plural			aorist	active	indicative		015023	15.172	A0:n42023013005;n42023013008;n42023013011 A2:n42023014005 A1:n42023014007	n42023013005 n42023013008 n42023013011	
n42023014005	LUK 23:14!5	io	pron	personal			to me	μοι	 	ἐγώ	μοι	1473	P-1DS		singular		dative					092001	92.1			n42023013001
n42023014006	LUK 23:14!6		det				the	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n42023014007	LUK 23:14!7		noun	common			man	ἄνθρωπον	 	ἄνθρωπος	ἄνθρωπον	444	N-ASM		singular	masculine	accusative					009002	9.24			
n42023014008	LUK 23:14!8		pron	demonstrative			this	τοῦτον	 	οὗτος	τοῦτον	3778	D-ASM		singular	masculine	accusative					092007	92.29			n42023008006
n42023014009	LUK 23:14!9		conj				as	ὡς	 	ὡς	ὡς	5613	ADV									064	64.12			
n42023014010	LUK 23:14!10	v	verb				misleading	ἀποστρέφοντα	 	ἀποστρέφω	ἀποστρέφοντα	654	V-PAP-ASM		singular	masculine	accusative	present	active	participle		031008 088035	31.70 88.264	A0:n42023014007 A1:n42023014012	n42023014007	
n42023014011	LUK 23:14!11		det				the	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n42023014012	LUK 23:14!12		noun	common			people	λαόν	,	λαός	λαόν	2992	N-ASM		singular	masculine	accusative					087004	87.64			
n42023014013	LUK 23:14!13		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n42023014014	LUK 23:14!14	aux	verb				behold	ἰδοὺ	 	ὁράω	ἰδού	3708	V-2AMM-2S	second	singular			aorist	middle	imperative		091003	91.13	A0:n42023013005;n42023013008;n42023013011	n42023013005 n42023013008 n42023013011	
n42023014015	LUK 23:14!15	s	pron	personal			I	ἐγὼ	 	ἐγώ	ἐγώ	1473	P-1NS		singular		nominative					092001	92.1			n42023013001
n42023014016	LUK 23:14!16		prep				before	ἐνώπιον	 	ἐνώπιον	ἐνώπιον	1799	PREP									083006	83.33			
n42023014017	LUK 23:14!17		pron	personal			you	ὑμῶν	 	σύ	ὑμῶν	4771	P-2GP		plural		genitive					092003	92.7			n42023013005 n42023013008 n42023013011
n42023014018	LUK 23:14!18	v	verb				having examined [Him]	ἀνακρίνας	 	ἀνακρίνω	ἀνακρίνας	350	V-AAP-NSM		singular	masculine	nominative	aorist	active	participle		056004	56.12	A0:n42023013001	n42023013001	
n42023014019	LUK 23:14!19	adv	adj				nothing	οὐθὲν	 	οὐδείς	οὐθέν	3762	A-ASN-N		singular	neuter	accusative					092004	92.23			
n42023014020	LUK 23:14!20	v	verb				found	εὗρον	 	εὑρίσκω	εὗρον	2147	V-2AAI-1S	first	singular			aorist	active	indicative		027002	27.27	A0:n42023014015 A1:n42023014025		
n42023014021	LUK 23:14!21		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									090013	90.56			
n42023014022	LUK 23:14!22		det				the	τῷ	 	ὁ	τῷ	3588	T-DSM		singular	masculine	dative					092004	92.24			
n42023014023	LUK 23:14!23		noun	common			man	ἀνθρώπῳ	 	ἄνθρωπος	ἀνθρώπῳ	444	N-DSM		singular	masculine	dative					009002	9.24			
n42023014024	LUK 23:14!24		pron	demonstrative			this	τούτῳ	 	οὗτος	τούτῳ	3778	D-DSM		singular	masculine	dative					092007	92.29			n42023014007
n42023014025	LUK 23:14!25		adj				guilty	αἴτιον	 	αἴτιος	αἴτιον	159	A-ASN		singular	neuter	accusative					089007	89.15			
n42023014026	LUK 23:14!26	o	pron	relative			of that	ὧν	 	ὅς	ὧν	3739	R-GPN		plural	neuter	genitive					092006	92.27			
n42023014027	LUK 23:14!27	v	verb				accusation you are bringing	κατηγορεῖτε	 	κατηγορέω	κατηγορεῖτε	2723	V-PAI-2P	second	plural			present	active	indicative		033048	33.427	A0:n42023013005;n42023013008;n42023013011 A1:n42023014026	n42023013005 n42023013008 n42023013011	
n42023014028	LUK 23:14!28		prep				against	κατ’	 	κατά	κατ’	2596	PREP									090008	90.31			
n42023014029	LUK 23:14!29		pron	personal			Him	αὐτοῦ	.	αὐτός	αὐτοῦ	846	P-GSM		singular	masculine	genitive					092004	92.11			n42023014023
n42023015001	LUK 23:15!1		conj				No	ἀλλ’	 	ἀλλά	ἀλλ’	235	CONJ									089023	89.125			
n42023015002	LUK 23:15!2	adv	adv				not even	οὐδὲ	 	οὐδέ	οὐδέ	3761	CONJ-N									069003	69.8			
n42023015003	LUK 23:15!3	s	noun	proper			Herod [did]	Ἠρῴδης	·	Ἡρῴδης	Ἠρῴδης	2264	N-NSM		singular	masculine	nominative					093001	93.144b			
n42023015004	LUK 23:15!4	v	verb				he sent back	ἀνέπεμψεν	 	ἀναπέμπω	ἀνέπεμψεν	375	V-AAI-3S	third	singular			aorist	active	indicative		015004	15.70	A0:n42023015003 A1:n42023015006	n42023015003	
n42023015005	LUK 23:15!5		conj				for	γὰρ	 	γάρ	γάρ	1063	CONJ									089007	89.23			
n42023015006	LUK 23:15!6	o	pron	personal			Him	αὐτὸν	 	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n42023014023
n42023015007	LUK 23:15!7		prep				to	πρὸς	 	πρός	πρός	4314	PREP									084002	84.18			
n42023015008	LUK 23:15!8		pron	personal			us	ἡμᾶς	·	ἐγώ	ἡμᾶς	1473	P-1AP		plural		accusative					092002	92.4			n42023013001 n42023013005 n42023013008 n42023013011
n42023015009	LUK 23:15!9		conj				And	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n42023015010	LUK 23:15!10	aux	verb				behold	ἰδοὺ	 	ὁράω	ἰδού	3708	V-2AMM-2S	second	singular			aorist	middle	imperative		091003	91.13	A0:n42023013005;n42023013008;n42023013011	n42023013005 n42023013008 n42023013011	
n42023015011	LUK 23:15!11		adj				nothing	οὐδὲν	 	οὐδείς	οὐδέν	3762	A-NSN-N		singular	neuter	nominative					092004	92.23			
n42023015012	LUK 23:15!12		adj				worthy	ἄξιον	 	ἄξιος	ἄξιον	514	A-NSN		singular	neuter	nominative					065002	65.17			
n42023015013	LUK 23:15!13		noun	common			of death	θανάτου	 	θάνατος	θανάτου	2288	N-GSM		singular	masculine	genitive					023007	23.99			
n42023015014	LUK 23:15!14		verb				is	ἐστὶν	 	εἰμί	ἐστίν	1510	V-PAI-3S	third	singular			present	active	indicative						
n42023015015	LUK 23:15!15		verb				done	πεπραγμένον	 	πράσσω	πεπραγμένον	4238	V-RPP-NSN		singular	neuter	nominative	perfect	passive	participle		042002	42.8	A1:n42023015011		
n42023015016	LUK 23:15!16	adv	pron	personal			by Him	αὐτῷ	·	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n42023014023
n42023016001	LUK 23:16!1	v	verb				Having chastised	παιδεύσας	 	παιδεύω	παιδεύσας	3811	V-AAP-NSM		singular	masculine	nominative	aorist	active	participle		038001	38.4	A0:n42023013001 A1:n42023016003	n42023013001	
n42023016002	LUK 23:16!2		conj				therefore	οὖν	 	οὖν	οὖν	3767	CONJ									089008	89.50			
n42023016003	LUK 23:16!3	o	pron	personal			Him	αὐτὸν	 	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n42023014023
n42023016004	LUK 23:16!4	v	verb				I will release [Him]	ἀπολύσω	.	ἀπολύω	ἀπολύσω	630	V-FAI-1S	first	singular			future	active	indicative		037010	37.127	A0:n42023013001	n42023013001	
n42023018001	LUK 23:18!1	v	verb				They cried out	ἀνέκραγον	 	ἀνακράζω	ἀνέκραγον	349	V-2AAI-3P	third	plural			aorist	active	indicative		033006	33.83	A0:n42023013005;n42023013008;n42023013011	n42023013005 n42023013008 n42023013011	
n42023018002	LUK 23:18!2		conj				however	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
n42023018003	LUK 23:18!3	adv	adv				all together	πανπληθεὶ	 	παμπληθεί	πανπληθεί	3826	ADV									059003	59.28			
n42023018004	LUK 23:18!4	v	verb				saying	λέγοντες	 	λέγω	λέγοντες	3004	V-PAP-NPM		plural	masculine	nominative	present	active	participle		033006	33.69	A0:n42023013005;n42023013008;n42023013011	n42023013005 n42023013008 n42023013011	
n42023018005	LUK 23:18!5	v	verb				Away with	Αἶρε	 	αἴρω	Αἶρε	142	V-PAM-2S	second	singular			present	active	imperative		020004	20.65	A0:n42023013001 A1:n42023018006	n42023013001	
n42023018006	LUK 23:18!6	o	pron	demonstrative			this [man]	τοῦτον	,	οὗτος	τοῦτον	3778	D-ASM		singular	masculine	accusative					092007	92.29			n42023008006
n42023018007	LUK 23:18!7	v	verb				release	ἀπόλυσον	 	ἀπολύω	ἀπόλυσον	630	V-AAM-2S	second	singular			aorist	active	imperative		037010	37.127	A0:n42023013001 A2:n42023018009 A1:n42023018011	n42023013001	
n42023018008	LUK 23:18!8		conj				now	δὲ	 	δέ	δέ	1161	CONJ									089017	89.94			
n42023018009	LUK 23:18!9	io	pron	personal			to us	ἡμῖν	 	ἐγώ	ἡμῖν	1473	P-1DP		plural		dative					092002	92.4			n42023013005 n42023013008 n42023013011
n42023018010	LUK 23:18!10		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n42023018011	LUK 23:18!11		noun	proper			Barabbas	Βαραββᾶν	·	Βαραββᾶς	Βαραββᾶν	912	N-ASM		singular	masculine	accusative					093001	93.59			
n42023019001	LUK 23:19!1	s	pron	relative			who	ὅστις	 	ὅστις	ὅστις	3748	R-NSM		singular	masculine	nominative					092004	92.18			n42023018011
n42023019002	LUK 23:19!2		verb				was	ἦν	 	εἰμί	ἦν	1510	V-IAI-3S	third	singular			imperfect	active	indicative						
n42023019003	LUK 23:19!3		prep				on account of	διὰ	 	διά	διά	1223	PREP									089007	89.26			
n42023019004	LUK 23:19!4		noun	common			insurrection	στάσιν	 	στάσις	στάσιν	4714	N-ASF		singular	feminine	accusative					039007	39.34			
n42023019005	LUK 23:19!5		pron	indefinite			a certain	τινὰ	 	τὶς	τινά	5100	X-ASF		singular	feminine	accusative					092004	92.12			
n42023019006	LUK 23:19!6	v	verb				having been made	γενομένην	 	γίνομαι	γενομένην	1096	V-2ADP-ASF		singular	feminine	accusative	aorist	middle	participle		013004	13.107	A0:n42023019004	n42023019004	
n42023019007	LUK 23:19!7		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									083003	83.13			
n42023019008	LUK 23:19!8		det				the	τῇ	 	ὁ	τῇ	3588	T-DSF		singular	feminine	dative					092004	92.24			
n42023019009	LUK 23:19!9		noun	common			city	πόλει	 	πόλις	πόλει	4172	N-DSF		singular	feminine	dative					001014	1.89			
n42023019010	LUK 23:19!10		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n42023019011	LUK 23:19!11		noun	common			murder	φόνον	 	φόνος	φόνον	5408	N-ASM		singular	masculine	accusative					020004	20.82			
n42023019012	LUK 23:19!12		verb				having been cast	βληθεὶς	 	βάλλω	βληθείς	906	V-APP-NSM		singular	masculine	nominative	aorist	passive	participle		015026	15.215	A1:n42023019001		
n42023019013	LUK 23:19!13		prep				into	ἐν	 	ἐν	ἐν	1722	PREP									084002	84.22			
n42023019014	LUK 23:19!14		det				the	τῇ	 	ὁ	τῇ	3588	T-DSF		singular	feminine	dative					092004	92.24			
n42023019015	LUK 23:19!15		noun	common			prison	φυλακῇ	.	φυλακή	φυλακῇ	5438	N-DSF		singular	feminine	dative					007002	7.24			
n42023020001	LUK 23:20!1	adv	adv				Again	πάλιν	 	πάλιν	πάλιν	3825	ADV									067002	67.55			
n42023020002	LUK 23:20!2		conj				therefore	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n42023020003	LUK 23:20!3		det				-	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			
n42023020004	LUK 23:20!4		noun	proper			Pilate	Πειλᾶτος	 	Πιλᾶτος	Πειλᾶτος	4091	N-NSM		singular	masculine	nominative					093001	93.297			
n42023020005	LUK 23:20!5	v	verb				called	προσεφώνησεν	 	προσφωνέω	προσεφώνησεν	4377	V-AAI-3S	third	singular			aorist	active	indicative		033006	33.79	A0:n42023020004 A1:n42023020006		
n42023020006	LUK 23:20!6	o	pron	personal			to them	αὐτοῖς	,	αὐτός	αὐτοῖς	846	P-DPM		plural	masculine	dative					092004	92.11			n42023013005 n42023013008 n42023013011
n42023020007	LUK 23:20!7	v	verb				wishing	θέλων	 	θέλω	θέλων	2309	V-PAP-NSM		singular	masculine	nominative	present	active	participle		030004	30.58	A0:n42023020004 A1:n42023020008	n42023020004	
n42023020008	LUK 23:20!8	v	verb				to release	ἀπολῦσαι	 	ἀπολύω	ἀπολῦσαι	630	V-AAN					aorist	active	infinitive		037010	37.127	A0:n42023020004 A1:n42023020010	n42023020004	
n42023020009	LUK 23:20!9		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n42023020010	LUK 23:20!10		noun	proper			Jesus	Ἰησοῦν	.	Ἰησοῦς	Ἰησοῦν	2424	N-ASM		singular	masculine	accusative					093001	93.169a			
n42023021001	LUK 23:21!1	s	det				-	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			n42023013005 n42023013008 n42023013011
n42023021002	LUK 23:21!2		conj				But	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
n42023021003	LUK 23:21!3	v	verb				they were crying out	ἐπεφώνουν	 	ἐπιφωνέω	ἐπεφώνουν	2019	V-IAI-3P	third	plural			imperfect	active	indicative		033006	33.77	A0:n42023021001		
n42023021004	LUK 23:21!4	v	verb				saying	λέγοντες	 	λέγω	λέγοντες	3004	V-PAP-NPM		plural	masculine	nominative	present	active	participle		033006	33.69	A0:n42023013005;n42023013008;n42023013011	n42023013005 n42023013008 n42023013011	
n42023021005	LUK 23:21!5	v	verb				Crucify	Σταύρου	 	σταυρόω	Σταύρου	4717	V-PAM-2S	second	singular			present	active	imperative		020004	20.76	A0:n42023020004	n42023020004	
n42023021006	LUK 23:21!6	v	verb				crucify	σταύρου	 	σταυρόω	σταύρου	4717	V-PAM-2S	second	singular			present	active	imperative		020004	20.76	A0:n42023020004 A1:n42023021007	n42023020004	
n42023021007	LUK 23:21!7	o	pron	personal			Him	αὐτόν	.	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n42023020010
n42023022001	LUK 23:22!1	s	det				-	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			n42023020004
n42023022002	LUK 23:22!2		conj				And	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n42023022003	LUK 23:22!3	adv	adj				a third [time]	τρίτον	 	τρίτος	τρίτον	5154	A-ASN		singular	neuter	accusative					060003	60.50			
n42023022004	LUK 23:22!4	v	verb				he said	εἶπεν	 	λέγω	εἶπεν	3004	V-2AAI-3S	third	singular			aorist	active	indicative		033006	33.69	A0:n42023022001		
n42023022005	LUK 23:22!5		prep				to	πρὸς	 	πρός	πρός	4314	PREP									090013	90.58			
n42023022006	LUK 23:22!6		pron	personal			them	αὐτούς	 	αὐτός	αὐτούς	846	P-APM		plural	masculine	accusative					092004	92.11			n42023013005 n42023013008 n42023013011
n42023022007	LUK 23:22!7		pron	interrogative			What	Τί	 	τίς	Τί	5101	I-ASN		singular	neuter	accusative					092004	92.15			
n42023022008	LUK 23:22!8		conj				for	γὰρ	 	γάρ	γάρ	1063	CONJ									091001	91.1			
n42023022009	LUK 23:22!9		adj				evil	κακὸν	 	κακός	κακόν	2556	A-ASN		singular	neuter	accusative					088015	88.106			
n42023022010	LUK 23:22!10	v	verb				did commit	ἐποίησεν	 	ποιέω	ἐποίησεν	4160	V-AAI-3S	third	singular			aorist	active	indicative		090011	90.45	A1:n42023022009 A0:n42023022011		
n42023022011	LUK 23:22!11	s	pron	demonstrative			this [man]	οὗτος	;	οὗτος	οὗτος	3778	D-NSM		singular	masculine	nominative					092007	92.29			n42023020010
n42023022012	LUK 23:22!12		adj				No	οὐδὲν	 	οὐδείς	οὐδέν	3762	A-ASN-N		singular	neuter	accusative					092004	92.23			
n42023022013	LUK 23:22!13		adj				cause	αἴτιον	 	αἴτιος	αἴτιον	159	A-ASN		singular	neuter	accusative					089007	89.15			
n42023022014	LUK 23:22!14		noun	common			of death	θανάτου	 	θάνατος	θανάτου	2288	N-GSM		singular	masculine	genitive					023007	23.99			
n42023022015	LUK 23:22!15	v	verb				found I	εὗρον	 	εὑρίσκω	εὗρον	2147	V-2AAI-1S	first	singular			aorist	active	indicative		027001	27.1	A0:n42023020004 A1:n42023022013	n42023020004	
n42023022016	LUK 23:22!16		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									090013	90.56			
n42023022017	LUK 23:22!17		pron	personal			Him	αὐτῷ	·	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n42023020010
n42023022018	LUK 23:22!18	v	verb				Having chastised	παιδεύσας	 	παιδεύω	παιδεύσας	3811	V-AAP-NSM		singular	masculine	nominative	aorist	active	participle		038001	38.4	A0:n42023020004 A1:n42023022020	n42023020004	
n42023022019	LUK 23:22!19		conj				therefore	οὖν	 	οὖν	οὖν	3767	CONJ									089008	89.50			
n42023022020	LUK 23:22!20	o	pron	personal			Him	αὐτὸν	 	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n42023020010
n42023022021	LUK 23:22!21	v	verb				I will release [Him]	ἀπολύσω	.	ἀπολύω	ἀπολύσω	630	V-FAI-1S	first	singular			future	active	indicative		037010	37.127	A0:n42023020004	n42023020004	
n42023023001	LUK 23:23!1	s	det				-	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			n42023013005 n42023013008 n42023013011
n42023023002	LUK 23:23!2		conj				But	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
n42023023003	LUK 23:23!3	v	verb				they were urgent	ἐπέκειντο	 	ἐπίκειμαι	ἐπέκειντο	1945	V-INI-3P	third	plural			imperfect	middlepassive	indicative		068002	68.16	A0:n42023023001		
n42023023004	LUK 23:23!4		noun	common			with voices	φωναῖς	 	φωνή	φωναῖς	5456	N-DPF		plural	feminine	dative					033006	33.80			
n42023023005	LUK 23:23!5		adj				loud	μεγάλαις	 	μέγας	μεγάλαις	3173	A-DPF		plural	feminine	dative					078001	78.2			
n42023023006	LUK 23:23!6	v	verb				asking for	αἰτούμενοι	 	αἰτέω	αἰτούμενοι	154	V-PMP-NPM		plural	masculine	nominative	present	middle	participle		033012	33.163	A0:n42023013005;n42023013008;n42023013011 A1:n42023023008	n42023013005 n42023013008 n42023013011	
n42023023007	LUK 23:23!7	s	pron	personal			Him	αὐτὸν	 	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n42023020010
n42023023008	LUK 23:23!8	v	verb				to be crucified	σταυρωθῆναι	,	σταυρόω	σταυρωθῆναι	4717	V-APN					aorist	passive	infinitive		020004	20.76	A1:n42023023007		
n42023023009	LUK 23:23!9		conj				And	καὶ	 	καί	καί	2532	CONJ													
n42023023010	LUK 23:23!10	v	verb				were prevailing	κατίσχυον	 	κατισχύω	κατίσχυον	2729	V-IAI-3P	third	plural			imperfect	active	indicative		079013	79.64	A0:n42023023012		
