document_slug,document_title,pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
quran_hadith_and_islam,"Quran, Hadith, and Islam",52,49,False,87.92,54.31,2:187,0,"- 49 -


FASTING CAME TO US VIA ABRAHAM


(then modified in Quran )


"" You are permitted to have sexual intercourse with your
wives during the night of fasting; they areyour confidantes,
and you aretheir confidants. Godknew that YOUUSED
TO BETRAY YOUR SOULS (by having intercourse during
the night) INTHEPAST. He has redeemed you, and He
has pardoned you. HENCEFORTH, you may have inter -

1 1course with them, seeking what God has permitted for you.
(part of 2:187)

Thisverse, therefore, clearly in forms us that fasting was
practiced before Muhammad according to the religion of
Abraham (Islam).

When fasting was initially ordained through Abraham,
sexual intercourse was prohibited throughout the fasting
month of Ramadan, day and night.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",53,50,False,93.86,,22:26; 22:27,0,"- 50 -


HAJJ CAME TO US VIA ABRAHAM


Please note that the same versealso shows THEMETHOD

OF SALAT PRAYER ( bowing & prostrating ):


"" Wepointed out to Abraham the location of the shrine, and
directed him to worship none beside M e, and to purifyMy
shrinefor those who would visitit, those who would retreat
therein, and those who would bow and prostrate. And you
shall declare (OAbraham ) that the people shall observe Hajj,
Theywill then come to you, walking or riding, from the far -

Mthest places. (22: 26-27)

Thus, Quran clearly teaches that ALL RELIGIOUS PRA C -
TICE S IN ISLAM (Salat, Zakat, Fasting, & Hajj) came to
us via Abraham.

Quran teaches that God taught Abraham how to do Salat,
Zakat, Fasting, & Hajj, then Abraham taught these prac -
tices to his children, and so on generation after generation.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",54,51,False,84.2,49.54,18:57,1,"- 51 -


THEY STILL INSIST


Even after showing all this Quranic evidence to those
who do not believe God, you will note that they insist on
theirways. D o not be surprised if they askyou after all

HMthis: Whereare the details of Salat prayers in Quran?

Until they decide to believe their Creator in His
repeated assertions that Quran is complete, they can
never see the Quranic truth. This is documented below:

CONSEQUENCES OF REFUSING TO BELIEVE QURAN

Deprivation from seeing, hearing, or understanding Quran.
Thus, guidance becomes impossible:


"" Who is more wicked than one who is reminded of the verses
of his Lord, then disregards them, while unaware of his sin?
Consequently, we place shields on their hearts, to prevent
them from understanding (Quran), and deafness in their ears.
Thus, if you invite them to the guidance, they can never ever
be guided. "" ( 18: 57 )",وَمَنۡ أَظۡلَمُ مِمَّن ذُكِّرَ بِـَٔایَـٰتِ رَبِّهِۦ فَأَعۡرَضَ عَنۡهَا وَنَسِیَ مَا قَدَّمَتۡ یَدَاهُۚ إِنَّا جَعَلۡنَا عَلَىٰ قُلُوبِهِمۡ أَكِنَّةً أَن یَفۡقَهُوهُ وَفِیۤ ءَاذَانِهِمۡ وَقۡرࣰاۖ وَإِن تَدۡعُهُمۡ إِلَى ٱلۡهُدَىٰ فَلَن یَهۡتَدُوۤا۟ إِذًا أَبَدࣰا
quran_hadith_and_islam,"Quran, Hadith, and Islam",55,52,False,90.05,34.93,12:103; 12:106,0,"-52 -


TWO UNFORTUNATE FACTS OF LIFE


(1) The majority of people a red is believers.


(2) The majority of BELIEVERS are going to hell.


"" The majority of people, no matter what you do, are not
believers. "" ( 12: 103 )


"" And the majority of those who believe in God are idol -

1 1worshipers. ( 12: 106 )

rfius, YOU ARE: WITH THE MAJORITY, YOUARE
IN DEEP TROUBLE.

Even if you arewith the majority of BELIEVERS, you are in
deep trouble.

Those who worship GOD ALONE area rare and extremely
fortunate group; they area minority of the minority.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",56,53,False,48.25,22.04,43:36; 43:37; 7:29; 7:30; 18:103; 18:104,0,"- 53 -


PROBLEM IS: THEY THINK THEY ARE RIGHTEOUS


"" Anyone who disregards the message of God most gracious,
we appoint adevil to be his constant companion. The devils
then divert them from the path, yet make them THINK that
they are rightly guided. "" (43: 36-37)


"" Youshall be strictly righteous at every mosque, and wor -
ship God, devoting your worship absolutely to Himalone.
Just as Hecreated you initially, you will be returned. Some
He guides. Others are committed to straying, for they take
the devils as allies instead of God, and THINK that they are
rightly guided. "" (7: 29-30)
Thew1or st losers are those who go astray, then THINK that
they are rightly guided. (18: 103-104)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",57,54,False,84.49,29.35,6:22; 6:23; 6:24,0,"- 54 -


UNAWARE OF THEIR IDOL WORSHIP


The majority of "" believers "" fall into idol - worship without
realizing it; they are not aware that they are idolator s:


"" O n the day (of judgment) when we gather all the people, we
will ask the idol - worshipers, ' Where are your idols whom

1you set up beside God? Then, their only answer will be,

1 1 B y God our Lord, we were not idol - worshipers. Note how
they lied even to themselves, and note that the idols they

11had set up will abandon them. (6: 22-24)

Thus, thereare people who areidol - worshipers, who are
unaware of their idolatry. Could you be one of them? How
do you know that you are not one of them? This is your onl]
chance to ascertain that you are not an idol - worshiper,

HOW CAN YOU ASCERTAIN THAT YOU ARE NOT AN

IDOL - WORSHIPER? x he answer on Page 55.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",58,,False,95.68,93.23,6:19; 16:22; 6:112; 6:113,0,". 5 5.


n THE IMPORTANCE OF "" HADITH & SUNNA

Quran teaches that "" Hadith & Sunna "" constitute the necessary test to distinguish the true Muslim from the false Muslim.

The true Muslim believes GodinHis statements that Quran
is complete, perfect, and fully detailed (6: 19, 38, & 114).
Consequently, the true Muslim does not accept any other
source for religious guidance.

A s for the false Muslim, he or she will become attracted to
"" Hadith Sunna "", and thus exposed as a hypocrite who utters
belief, while the heart inside is denying (see 16: 22).


""We set up against every prophet enemies, human and jinn
devils, who exhort each other to invent fancy statements i n
order to deceive. Had your Lord willed, they would not
have done i t. (But itisGod ' swill ) inorder that the minds
of those who do not believe i n the hereafter may listen
thereto, and to let them accept i t, and to expose theirtrue
identity. "" (6: 112-113)

Are you satisfied with the Quran? Do you believe God?
O r, do you feel that Quranis not complete; that you need
additional sources of religious guidance?",
quran_hadith_and_islam,"Quran, Hadith, and Islam",59,56,False,93.75,27.43,25:31; 6:112,0,"-56 -


11 11 ONE AUTHENTIC HADITH


On the day of judgment, Muhammad will be the first to complain that his followers had abandoned Quran, i n favor of the
fabrications by his enemies (Hadith & Sunna):


"" And the messenger will say, ' MyLord, my people have

1deserted THIS QURAN. We thus set up against every
prophet enemies who are wicked. YOURLORD SUFFICES
AS A GUIDE AND SUPPORTER (i. e., Quran i s enough). ""

Note the word for word similarity between 25:31 shown
above, and 6: 112 shown on the previous page. Could this
be coincidental?

Thus, the prophet Muhammad will be disappointed with thosl
who love him excessively, just as Jesus will be disappoint ei
with those Christians who considered him to be a god or sol
of God.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",60,57,False,85.58,44.84,45:6; 45:7; 45:8; 45:9; 45:10; 45:11; 6:19,1,"-57 -


QURAN: THE ONLY LEGITIMATE HADITH ''


""These are God's verses; we recite them for you truthfully.
In which ""Hadith"", beside God and His verses, do they believe in? WOE TO EVERY SINFUL FABRIC AT OR. He hears
God!s verses, then insists arrogantly on his way, as if he
never heard them; promise him painful retribution. When he
learns anything from our verses, he takes itin vain; these
have deserved humiliating retribution. Awaiting them ishell;
neither their earnings, nor the idols they had set up beside
God can help them; they have deserved terrible retribution.
THIS IS THE GUIDANCE, and those who do not believe the
verses of their Lordwill suffer debasement, and painful
retribution. 1' ( 45: 6-11 )

Do you believe God's verses? Do you believe that Quran i s
complete, perfect, and fully detailed (6: 19, 38, & 114)? O r,
do you have to have other sources beside Quran?",تِلۡكَ ءَایَـٰتُ ٱللَّهِ نَتۡلُوهَا عَلَیۡكَ بِٱلۡحَقِّۖ فَبِأَیِّ حَدِیثِۭ بَعۡدَ ٱللَّهِ وَءَایَـٰتِهِۦ یُؤۡمِنُونَ
quran_hadith_and_islam,"Quran, Hadith, and Islam",61,58,False,63.55,27.47,31:6; 31:7,1,"- 58 -


Quran i s the only ""Hadith"" to be followed; all other Hadiths
are blasphemous and misleading fabrications:


1""God has revealed the best hadith; a book that i s consistent, and describes both ways (to heaven and Hell). The
skins of those who revere rpf e their Lord shudder therefrom,
then their skins and hearts soften up and receive God's message. Such is God's guidance; He guides whomever He wills,
A s for those sent astray by Him, no one can guide them. ""


""There are those who advocate vain hadith* causing diversion from the path of God, without knowledge, and fail to
take such actions seriously; these have deserved humiliating
retribution. And when our verses are recited to him, he
turns away arrogantly, as if he never heard them; as if his
ears are deaf; promise him painful retribution. "" (31: 6-7)","وها ل رع HL ARPA‏
رو لكا تين © رفير :ينا رهزا
3 لمن سام لكر انين عايأيره"
quran_hadith_and_islam,"Quran, Hadith, and Islam",62,,False,96.34,,74:30; 17:45,0,"- 5 9 -


THE PHYSICAL EVIDENCE


In addition to the clear Quranic statements assuring the believers that Quran
is complete, perfect, fully detailed, and shall be the ONLY source of religious
guidance, it was the will of God Almighty to further support these revelations
with irrefutable PHYSICAL EVIDENCE.


A mathematical miracle was discovered in Quran, whereby every word,
indeed every letter, was placed in Quran in accordance with an extremely
intricate numerical code. The code is based on the number [19], which is the
number of letters in the opening statement of Quran, and the number
indicated in 74: 30 as providing the answer to those who claim that Quran is
man-made. This mathematical miracle proves beyond doubt that Quran is a
divine scripture, and that it has been perfectly preserved. For details please
see the book, "" QURAN: VISUAL PRESENTATION OF THE
MIRACLE/'


The PHYSICAL EVIDENCE supporting Quran as THEONLY
SOURCE OF R EUG IO US GUIDANCE is interlocking with the
mathematical miracle of Quran; it is also based on the number [19]. Such
evidence is presented on pages 64-72.

Since the evidence is purely PHYSICAL, rather than interpretative, all freethinking people will accept it. Only those hopelessly trapped in false
convictions will fail to see the clear truth, due to the curse of rejecting Quran
(see 17: 45).


The following four pages summarizing the miracle of Quran are reprinted
from the book: "" QURAN: VISUAL PRESENTATION OF THE
MIRACLE/'",
quran_hadith_and_islam,"Quran, Hadith, and Islam",63,60,False,95.05,,74:30,0,"60 -


QURAN: VISUAL PRESENTATION OFTHE MIRACLE
by I

Rashad Khalifa, Ph.D.
Imam, Mosque of Tucson, Arizona

SUMMARY & CONCLUSIONS

The miracle of Quran detailed in this book ranges from extreme
simplicity to extreme intricacy. Because Quran was sent down for ALL
people, its language ranges from the very simple, to the highest levels of
linguistic and literary excellence. This renders the message attainable by
everyone, regardless of the level of education. The same is true wit^kjjje^
Quran's miracle. Thus, the physical facts that make up this extraordinary
phenomenon can be divided into SIMPLE FACTS and INTRICATE
FACTS

THE SIMPLE FACTS

(1) The opening statement of Quran consists of 19 letters.
(2) Quran consists of 114 chapters, or 6 x 19.
(3) The first Quranic revelation (96:1-5) was 19 words.
(4) First revelation consisted of 76 letters, or 19 x 4.
(5) First chapter revealed (Ch. 96) consists of 19 verses.
(6) From the end of Quran, C h. 96 is in position 19.
(7) First chapter revealed consists of 304 letters; 19 x 16.
(8) Last chapter revealed (Ch. 110) consists of 19 words.
(9) First verse of last revelation consists of 19 letters.
(10) Second revelation (68:1-9) was 38 words; 19 x 2.
(11) Third revelation (73:1-10) was 57 words; 19 x 3.
(12) Fourth revelation (74:1-30) brought the No. 19 itself.
(13) Fifth revelation (Ch. 1) placed the 19-lettered opening statement
immediately after the No. 19 of 74:30.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",64,61,False,94.43,,,0,"- 61 -


SUMMARY & CON C LUST IONS (cont'd):

(14) First word in the opening statement occurs in Quran exactly 19 times.
(15) Second word in the opening statement (Allah) occurs 2,698 times, a
multiple of 19 (19 x 142).
(16) Third word in the opening statement (Rahman) is mentioned in Quran
57 times (19 x 3).
(17) Fourth word in the opening statement (Rahim) is mentioned in Quran
114 times (19 x 6).
(18) Multiplication factors of the opening statement (see points 14-17 above)
[1+142+3+6] add up to a total of 152, which is also a multiple of 19
(19 x 8).
(19) Each frequency of occurence connected with the opening statement,
i.e., 19, 2698, 57, & 114 corresponds to the numerical value of one of
God's names.
(20) All compiled lists of the known names of God (more than 400) were
found to include ONLYFOUR names with numerical values divisible
by 19. These four names are the same four which correspond to the
frequencies of occurence mentioned in point 19 above.
(21) Opening statement is missing from Chapter 9, but compensated in
Chapter 27, verse 30. This restores the frequency of this crucial statement to 114 (19 x 6).
(22) Between the missing statement (Chapter 9) and the extra statement
(Chapter 27) there are 19 chapters.

THE INTRICATE FACTS

(23) Chapter 50 is entitled "" Q, "" initialed with the letter "" Q, "" and contains 57
Q's (57=19x3).
(24) The only other chapter initialed with "" Q, "" namely, Chapter 42, also
contains 57 Q's (19 x 3).
(25) The letter "" Q "" stands for ""Quran,"" and the total occurence of "" Q "" in the
two Q-initialed chapters equals the number of chapters in Quran
(57+57=114).",
